"","","exprtTATwistRas - expras"
"9.cV4h9QX_lXg1TZQo","NM_018777","-0.685490547669401"
"W16UdRdQE07Mv5_qoo","NM_016887","0.378643081931228"
"KOcqoqdd57G7VW0R.g","NM_020293","-0.152041149673818"
"WnqnrO4iv9evcnSTTU","NM_175526","0.12590930725225"
"T9L_mVLpXhXnhfu.rk","NM_175526","0.0136569184786186"
"BkgRCpJN7LTwIICs90","NM_175526","-0.388519911950063"
"Q3njdNTqnr76Hbp3qg","NM_019985","0.12726086414373"
"34E_uLqmpeuvdKiIQs","NM_011606","0.435905076120816"
"o4wx6RO7AfH60_093w","NM_153197","-0.331765688063989"
"iA020ix6Oqei4zV_S4","NM_153197","-0.621672654176556"
"HqiyjfScKD5d7SfhS0","NM_020001","-0.653891352428635"
"0pALDjp9tVGiJxoFHI","NM_001038604","-0.584921155917828"
"0IpQIkBEooj47iHOCk","NM_172732","-0.00840734969286849"
"xKX9WQ0i4KlOveoo6M","NM_020008","-1.16576281932504"
"rueLUeD73fgDj6vztE","NM_020008","0.0253315437432384"
"3l.VkNIuCpTr3qKOjQ","XM_001480292","-1.01842432126057"
"iuHgFJUoDMiTQIe5U0","NM_001038604","-0.343796254023173"
"uAa.3z9eofnjiDugpQ","NM_010819","-2.17113623133897"
"N.DgVNfHddHEF51zUU","NM_019948","-1.07397003617669"
"3oeEhSuuirS6Q6ujjE","NM_019948","-1.11409526814266"
"KiI2pNyLSrtSChLh5k","NM_009904","-0.423534942946948"
"Tagg.l1F7UjjgiMick","NM_033444","0.269807524900752"
"coHteb22cfoS5vkggo","NM_027085","1.71241913845053"
"i5_b.f93oE0EUuz56Q","NM_013885","0.361119808428624"
"EfXIPxCSkq4HRknRFU","NM_172621","-0.00448672570058939"
"6UTR3kXeyi0X7wnfuE","NM_172469","0.376888760411726"
"06kepBQeQ4YYhfeKCU","NM_019765","-0.0777054314297985"
"QnN0o5YE4v3f4Xb6gA","NM_009905","0.700624849324132"
"olFQRQvuodS2ozS2uE","NM_007712","0.688155706459103"
"KG_n0V31IVOEEiJNyU","NM_007712","0.496546797370661"
"iCLsihhnipRdNxRtqg","NM_007712","-0.280752699857987"
"EjvIvYV50mTRPpIJfk","NM_007713","0.329790323028631"
"x_F69gg76LOFSYgo0U","NM_007714","-0.341522007578762"
"9p.yDlf7tS4wG4_tU0","NM_007714","-0.269767302764778"
"6o44oq0Xje0C6Ib3CI","NM_007714","0.491372169895586"
"xXijiY54T8eu6DxgJ4","NM_199201","-0.106544208142378"
"WVlQYd3hkv7EklYbjM","NM_001040682","0.371602608393083"
"r3Gk0iSE4JmLEBOUp4","NM_053155","-0.210390806385903"
"fYJV031AUJLc7P7kBU","NM_009906","0.129793399172913"
"fjv1R14npdIv91xXeU","NM_009907","-0.222669471934456"
"Nn9SR30j7pfyFrN7kU","XM_127882","-0.113052200782215"
"Ed_ISRN0l4N3RReXrk","NM_001033175","0.770595674590558"
"9VT8znviBUt1KiUilU","NM_001033175","0.158375616662823"
"xURVu0sI3T29RAqeOU","NM_012000","-0.250963622418258"
"rlEVbtLCN09vUQKnjk","NM_012000","-0.411512030646051"
"QepoKhuaCfI7d6j0og","NM_023671","-0.647369619476175"
"rmgqG5oJ8jt3qPSiB0","NM_023671","-0.595036818721665"
"o9dAJ.WWXq2lhqdaeQ","NM_023671","-0.584170035472835"
"WjVx4xyR11SEk.lJ04","NM_007715","-0.283792230760518"
"x5XgO_k7T9JvVP4vnc","NM_007715","-0.433203763407722"
"ZX0AUJ_evc96Sut15I","NM_138753","-0.206236940744459"
"WXXlWEJFwouiFIeAfU","NM_017393","-0.0478572048874089"
"HACjyUeS1183nXrh4U","NM_019649","0.374708009204111"
"We9.KtMEv1kt6TwKT4","NM_011802","0.432221469987878"
"xnLoik_v1SekU8sEik","NM_011802","0.102505117520003"
"oqo3EEkuqMxMADo.sE","NM_153506","-0.470569976405383"
"Hp9LtgJ4m4gvo4r7tY","NM_175554","-0.203061119088697"
"cUUhKEd7ofRRaSAndQ","NM_175554","-0.70142122163753"
"9S7YCeJuIL6OK_7W18","NM_175554","0.0559400881220071"
"0En4YhYJQuigoGj4mI","NM_175554","-0.281036970091112"
"3RQCiFWKVAjAecQ51I","NM_023051","0.42630849232814"
"lgiIWKqiAid9P6JLX0","NM_153508","0.323433875791636"
"Bz.9DvtuJknXu.e7kk","NM_153508","-0.572693206595985"
"ElVeuR4IlFe6ARxtxA","NM_001080385","0.232058695957353"
"NnvRsPo8PO_L3.oUBc","NM_016760","1.00967166030817"
"0WQeu0mdL_5Mg.1ydY","XR_032589","0.280249699546157"
"und7j38ELeCsqHee10","NM_028870","0.386692803107954"
"NIVciB1E7dSmLKXRUI","XM_001475611","0.278790380575522"
"rolUJeQEfRS.2EQ9Uk","NM_010780","-0.326572471830869"
"6SU.5Pv_NC1YLsN5K4","NM_009908","-0.20753999164565"
"rU_SF7zpBOEtAUECVE","NM_008153","-0.583222642571436"
"WU154qTivK7SYnuzns","NM_007722","-0.309869874209379"
"fpKUsfTizPeivJKz_w","NM_023160","1.14313541816128"
"cS4istHUiHTD9Xj54k","NM_053096","-0.640072468853742"
"ET5JFgiClyoCc60oe0","NM_053097","0.315921480285057"
"cX26Ex0Tp_6O.dw9P0","NM_023455","0.0474865327681675"
"0uTLf59Qr_LSpGqfSI","NM_025647","-0.361362568985255"
"BepNxJdf0S3nkihNXU","NM_133978","0.313710173972053"
"HaRnn3XTZdTLjJdQi8","NM_133978","0.136159333416204"
"KOTeXjilEl3ooV2U6c","NM_133978","-0.150753363330438"
"upLl9t_x90nlMuhk30","NM_027294","0.571881584127173"
"EKCpEH0EnqSXXb3_X0","NM_027294","0.451789507769796"
"0hHnd7_I_hwKdSABWo","XM_993589","-0.772411376286327"
"cq11QLtL3nCjRJLlDg","XR_031569","0.366703499301439"
"0e40gJK0hD3kpSMGp4","NM_178680","0.299268943772754"
"xXiHx6oQeHpTj6qyio","NM_023149","0.109272431071178"
"Zp6QWCBJQTwiTacdoU","NM_007723","-0.686589349687769"
"xXHk95VAxf.Du93gSU","NM_007724","-0.146785434109358"
"KorZ6zKKEKEu4JxKgI","NM_001033317","-0.103535758895979"
"Ee0goKOuQHZ.8X3Jv8","NM_009919","0.0817180121901568"
"BeCeiCWr4JQnMcRHkQ","NM_030131","-1.28478426712381"
"6QnGFzNzlLoMw_rqoc","NM_177751","-0.28112184745968"
"0Kcne8cs5J9x.7AtJ4","NM_177751","-0.291034803471931"
"9Qqv_6q.5dALPosRyk","NM_007725","0.659955816581592"
"T6Lws9ogEoigf4YZRQ","NM_007725","1.0091996827663"
"u9gKbk5IDpYoTkr_ro","XM_001479297","-0.279447017166138"
"QX9d7la6u2e2B_Ojg4","NM_033569","0.841657265925704"
"6X63bU4l727.SfpB60","NM_053186","-0.170423982534172"
"N6m.75Ki14L7P4S.h4","NM_133724","-0.137668797442508"
"9VNSVNQOUm9FFuSKC4","NM_153585","-0.0100185867214222"
"Qle5HAqUj.SSUKE1MU","NM_001037846","-0.165680799704351"
"Ese4oChGHc64oeOhMQ","NM_001037846","-0.156426404668204"
"xgKa.pSnx5KTWHsiNk","NM_028082","-0.491865165907432"
"ieApr_lKfHkpNYeyI0","NM_028082","-0.321876147932594"
"ujuvUikYolwhTRI4v4","NM_146176","0.470058565321096"
"BvsMjJfI40iNLi6rH0","NM_016877","-0.223462416246509"
"ujJfI40iNLi6rH0wpI","NM_016877","-0.392757576456942"
"cuCO3ZLXjkCghXug5U","NM_016877","-0.926017122596406"
"Hao3tnOhexL7A0Czso","NM_178854","-0.0554847734209982"
"cdS.zhJFl1fjafX.HU","NM_011135","-0.687253608549957"
"NQF7lTE6SWgqq5Tkjc","NM_009923","0.0151124094512376"
"9lTfl5OuXerfwKKuso","NM_009923","0.90587628422116"
"Kl3IwSTqodIeXkQkZQ","NM_007726","-0.449808277477974"
"KeyewvYJSXicviFV8U","NM_009924","-0.555005408213348"
"HgoS7LpEQJACUV4rng","NM_001039718","-0.736711545561633"
"fumjIdB3dORA4fef9M","NM_007727","-0.144163861988887"
"9pRRI6Ko6RSy4kjSj0","NM_008779","-0.370922572224104"
"ElSRUtXtDr6r.8e.5w","NM_017383","-0.48526362056243"
"Kk3LYf8Op77JBy.u1A","NM_001004357","-0.293849965290682"
"uIkG694kX7qLRO0RIk","NM_027896","0.0855953056076437"
"xpSIki74oXM7JIqS1E","NM_172496","-0.28768673842916"
"cUoS2cM8V57hEfRYUk","NM_177025","0.291759667371833"
"33hUiRsYSJ_dHkNa3o","NM_177025","0.242686182463084"
"cFJQgSEnvPO5HJTBxE","NM_007728","-0.567788022176434"
"E1SiVTBMeWel1LSNK8","NM_013581","0.456673575642254"
"0txDOsAsDYQu6eup7U","NM_029746","0.140764305424412"
"cfFB56irqHjUvb_eDg","NM_177381","-0.213065509020229"
"lWIQvZWXd0jpxDXwXI","NM_133973","0.384803576872566"
"3_kOJtZ86CtWef13D4","NM_026225","-0.168202236693519"
"iKe_1fXnx.Tl65K.s4","NM_026225","0.0728354246541265"
"NuS_f5UoyZqV7rP5J8","NM_139229","0.028514682441644"
"TSXkuqKTX77Pu6KJno","NM_181329","0.802689386189016"
"uSi8uq_j_0iuOLwItc","NM_016706","0.531981916411192"
"ZdG.qyl7MIGkZcY7EY","NM_009925","-0.52153566977257"
"iAFACiqBFJ0eSS91fc","NM_007730","-0.821739685961176"
"9XSiE.giSqSld96J9E","NM_181277","-0.174660753495608"
"NjWdIY1Z079daf67rU","NM_009928","-0.973415296283042"
"0UCfEod46vuDv7nPXs","NM_028266","-0.41719609109763"
"crkjlDRfVHp8QJ_HrY","NM_007732","-0.70011433354877"
"l6fURFNeR8oDpMAh6k","NM_007732","-0.65446574335582"
"fCrVbXXiFA0VJhH7.I","NM_007732","-0.85766095520382"
"rXlKor1QnSwdHuFUjc","NM_009929","0.380711843932254"
"HqENS6t697hDu5zjlM","NM_009929","-0.669689870389494"
"BUGI2J0imCkEtn0XEk","NM_007742","-0.321199069739606"
"B6Vbe.QMLgdBcDwAUA","NM_007743","-0.451109378825906"
"3rGhFOBeCnjVUkJeJA","NM_153393","0.392737433656292"
"HSlFwNS6yv6PIB67_4","NM_027770","-0.28737091959062"
"Kjp5dy.1_phn664I5o","NM_198711","-0.16523355333904"
"HXUKWL_e4tq1I4P35E","NM_025685","-0.822778144853856"
"cV4KOnkYBEesLqkIW0","NM_031163","-0.416584438036006"
"iEeV4KOnkYBEesLqkI","NM_031163","-0.387335432233526"
"QgxD._e.QUVDErQOf8","NM_009930","0.735807541082046"
"07h0o3tf5jhMN7jiiU","NM_009930","0.247680872642901"
"ih4OHh9WxhJQpf7yXU","NM_009931","0.0932066282138333"
"BjJ4nR4VP1FQo5OS7k","NM_009932","0.460069466343354"
"0pS7KLJJ7pPSiftcPk","NM_007734","0.221283912598908"
"NrNSRyU3XnKXXZ0m7A","NM_023420","-0.224776374533684"
"BSRyU3XnKXXZ0m7BzA","NM_023420","-0.605556719916562"
"Zd9dTt9T43LS5d4Y70","NM_023420","-0.386354270651402"
"6dzo0JAR7E7ovnVX3U","NM_007735","0.0459304708069723"
"f0ATlBOUFZNCkhNS6A","NM_007735","0.0549581555451306"
"BI7F0kO5SJCp1NfXzg","NM_007736","0.328880082647588"
"rlTlU34soCngKUs.rU","NM_053185","-0.239848067242574"
"f6cXygrucJ7R_YY6yI","NM_053185","-0.322575804781389"
"6VXhfQCO94rrfsCtlA","NM_015734","-1.16907914767511"
"oqU1QKEKVEyB.jTs3c","NM_007737","-0.254166634646398"
"3fTp1VE9VsN41CUnN0","NM_009933","0.739687349396904"
"ZJZjkgitNJSFPhFPug","NM_009933","0.164160470224934"
"Et618unLX1HeAkCuc0","NM_009933","1.0587042637738"
"0Sff4SvTWeje8kWU50","NM_146007","0.530908706244011"
"rJatee51P65yL7u5G4","NM_007738","-0.625139554738201"
"lawiPLQdUioleCnr0o","NM_199473","0.0761958134217577"
"uSLuqogGMUAeqQJdAo","NM_007740","0.0698376590883303"
"6sR6d7sBLu.cA1QOyg","NM_130449","-0.443763730746544"
"9iUQjADWIi3TgkiWeo","NM_144514","0.548793388917662"
"ftGkdB0jESV75TDIno","NM_144514","0.0657109698455347"
"3So0qCt7KSCs465XJI","NM_178377","-0.388082620714989"
"cM_DjyXu19wkF.fUVc","NM_175095","-0.40117736359467"
"6D_qKeOFUolyKAFIZk","NM_147778","0.217547304593841"
"KsVKVBe.U7V3aSEL1I","NM_025417","0.353303457204765"
"r9iuVMlA9SieZxJum8","NM_025536","0.170971856626339"
"9UqhWmROSkAZQZzIMA","NM_001033132","-0.0613888138733145"
"iud4S9f3A5Cl9ox1vU","NM_178599","-0.503942440934001"
"3Kg7vfzSWXubnnuiJ0","NM_029635","0.0462064015098278"
"TRV5N1fTTU6vBLj0dw","NM_026965","-0.476203272814995"
"cUf1UlGYvvBzVN.9_o","NM_009938","0.17407135467993"
"feDntdAszDv3TOxQhQ","NM_033370","-0.117163093829866"
"ZqoEyUfTfSi_OpJvws","NM_015827","-0.307696487755628"
"f8C6I5XrhVB7uWajns","NM_021538","-0.648232746665801"
"cepCVXiuEBYx_0SeCg","NM_021538","0.192491065119073"
"3pCVXiuEBYx_0SeCjk","NM_021538","0.237922540734498"
"NqQlV4rhAWMftEngo4","NM_021538","0.0950177935405261"
"oUKji_FFDT9eCrt5F8","NM_011803","-1.25590377198323"
"i6eSgL8RgCdUfgJE0k","NM_011803","-0.657204249425309"
"l5ThQnfUtQ41RHWWTs","NM_201244","0.119855301618124"
"Hc6XP04etenUU7H60o","NM_017477","-0.28859606326264"
"xk.qIBKKOnlL_BeXqc","NM_201244","0.350557053832382"
"xhBWD3S6RntFyp0JJA","NM_009939","-0.553506341620723"
"Q6XpC7giZJKCxTmr1M","NM_011991","-0.20831720755411"
"EydW4jere7PgcHSGf4","NM_012001","-0.289432696134085"
"B6IfF4I_QpzF6KOGNU","NM_012001","-0.225106254078847"
"TRKUrv4.t4gvIktoJU","NM_013715","-0.283092779250387"
"TUSlK7_P7eILyJLaCU","NM_013715","-0.217788219556766"
"riNeailzlc7R7fUvdI","NM_012002","-0.190915910587821"
"oT1JfIveiUt5xXqLZ4","NM_012003","0.156128994839086"
"6_2pNgiStJblBSRCiQ","NM_012003","0.231910009832822"
"0BF4SJ4iBSfekUFJlI","NM_012003","0.234058371960174"
"6R16UiAKH4ch.eB_BI","NM_172974","-0.0579427306632798"
"Wt3h5El_P6T9hUnFR4","NM_172974","0.312271891734213"
"uhLeS4gdB8rvdqgHUI","NM_133805","-0.437726817203355"
"0sOG_l_W71910mUR0Q","NM_019817","0.077730112595269"
"HOCF_g0KdfVSIH.lLU","NM_019877","0.594502024475737"
"6ogGevnogToaJffrno","NM_019877","0.493026352105703"
"WaJffrno4B7Y6K7j3o","NM_019877","0.42910199322727"
"lqqThzbcQiST4TfXs4","NM_019877","0.380061701316309"
"0qC_.VI7Hi6r.73rf8","NM_001039710","-0.000968772267780693"
"Nnl7rseMBIFfUW7nks","NM_001039710","-0.245939543761844"
"Ng3X7jex0eUCew9CCU","NM_027978","-0.2561397565447"
"lrr9DiDvVbKfs78D34","NM_172687","-0.328142542260362"
"B6iM4366O7tHrrqN4o","NM_172687","0.184529649452616"
"QtOFJEBOU67k5HRF7k","NM_178693","-0.493890003570414"
"fktyg0LVQU0gBwQtX4","NM_178693","-0.241891116223734"
"3lIl43T5XU_47wqP94","NM_026504","-0.59899182251443"
"HINEAuU3SR5R54lCVk","NM_026504","0.0308240549649827"
"0gij1_or0flGt7hNBI","NM_026504","-0.338721767028316"
"c9nrovWZJ2SUiilZy8","NM_172582","0.0221272402262533"
"WnqE554sbWl2rpXT64","NM_172582","0.342438184935647"
"Bpf5iQOLn3feiFuOEA","NM_172582","-0.294959000536556"
"EXkW6ayCLc2cNHEEFI","NM_009940","0.338442777691647"
"usea0oczgr8oU2ra.4","NM_016869","-2.08576270145835"
"cP1dCjpxuVUCJKieKs","NM_009898","-0.124162645862185"
"NyAtoXvUooXs1lR5KE","NM_009898","-0.166842110142081"
"ZlEeVe5yE2XrtREOEM","NM_009898","-0.135471793095357"
"xW7Qp6KKG4oN4GUy5A","NM_009898","0.0762842242047128"
"KJAgVSKrOpJOXCKp_g","NM_011778","0.11348907185422"
"x5UFR5VdFIAJJIjqtw","NM_011778","0.0980527198884964"
"uVHfMi6Uy73tAEdn1s","NM_011779","0.0177824042288801"
"il3zu6cquq1LifVNA0","NM_178893","-0.492810173286813"
"lCR67ShLRZX_rIojuo","NM_175484","-0.0829293689069148"
"ZrRaeo3nMTKEffl5UU","NM_175484","0.45762365942"
"KYuSlQiiZNHm_gBOd4","NM_139128","-0.497815175991284"
"Wp.v5.4ISeKan6ddiI","NM_028071","-0.860413717935225"
"Qm3QnErXACA_XQF0Lk","NM_145951","0.0865742478310541"
"63I6PTqC3Us4ce7_58","NM_145951","0.649292972183282"
"37SeukjTeue7bR9Utc","NM_178379","-0.329593154135313"
"cjXg.kgjUIOuDthdNE","NM_199008","-0.133618937465753"
"KlIhR2gWvzLRVCROkE","NM_144874","0.113361394852586"
"x_Zu5nTL5.ZegI5ah4","NM_001017429","-0.435294385141397"
"uv_eIEo8rXu43cVB7U","NM_001033310","-0.510201732707484"
"9pOegnls1DrU5wwCFI","NM_009941","-0.284274235570633"
"KCCi6AC4UG1Rt5ZSVc","NM_053091","1.16324463203385"
"Tr14lQDT455PmJOyGs","NM_007747","0.0614481638682562"
"0XUCkn0pFCghXDctW0","NM_009942","0.0643445451452376"
"0C2aRgiRiIVW9vlxXQ","NM_007748","0.344609304038833"
"KGIhVb2_XFdF5k0oUI","NM_007748","0.278252394469673"
"30D6X3kRad4iVeK9S4","NM_009943","0.628347467520895"
"KeVX_Eln1UFIFIcIHs","NM_025628","-0.227033293150591"
"x7sQtXe1btOrdJeo4U","NM_025628","-0.205167297175015"
"BiOKCnrN.SLlC4.SDk","NM_053071","-0.351892865426178"
"EpIgkgnfUpYQ4XVLEc","NM_009944","-0.384575970682924"
"ieUMCQ18FP_7dX.R_I","NM_009945","0.35484565701954"
"Nr9ReAYpfUhQOfxaFE","NM_009187","-0.193787505706821"
"3Sy25SesQw0KD78AUE","NM_025379","0.291461389121542"
"Q3mldkgfUkmE76lIs0","XM_001480380","-0.321901030972461"
"TTX_HIUf_UlRfjTvl4","XM_001480453","0.356090020342771"
"0b6fTr1JKOrfJUfoic","NM_007751","-0.0333645930615631"
"HNCVSXq0VXV1H_3_5Q","NM_183405","0.116193523082005"
"ukR7EfUaUSfUMQkSqI","NM_007752","0.631497143853149"
"T_J9uMCgLer999SDVo","NM_007753","-0.5214322125155"
"fDg_V_.4BucNDn6ui0","NM_007753","-0.473977131812949"
"6UrERGkunSAvzNydeg","NM_019775","-0.464114995578524"
"QEkh.Q4RrSVWZdZ9Mc","NM_019775","-0.362651674740171"
"lfqIR5LCCID19ZfQIk","XM_001476801","-0.398559388285234"
"3WX0CJ.qC8l5wPTHd4","XM_001476801","-0.294203287588048"
"TL.A6.ukXzvkfO_qio","NM_007755","0.130784633163954"
"rVJ3YxOTbzSSUARxCU","NM_175937","-0.602025028022286"
"xaKWW9eHk78fDmvnk4","NM_198300","-0.0603451217690498"
"l5g9JRqciJPBQJeSjo","NM_009946","-0.543251336566533"
"ZsfHe0eUKRSrGFUAS4","NM_030703","-0.0507530686749718"
"Ns.9XTe8e.Tv.M9TOw","NM_170590","0.162842383534866"
"oSLQ6OOfUoQNp9d1UU","NM_153507","-0.101694819277654"
"WtQf1vcNn63_J0e6qU","NM_028719","-0.454936605387618"
"oOl8D3RIPXoDj7g_X0","NM_025815","0.315168704458163"
"WIEkRLPF20iV1HSV54","NM_001033851","0.27110969650413"
"BZRGLortLteSA3X4yI","NM_001033851","0.00208456446952532"
"9ab1VseqTMC.kIUKpc","NM_007757","-0.017737678676073"
"onXnlTkIAhMWGfnjnk","NM_053193","-0.445248689644014"
"9juPguuXiXqSVeFCBA","NM_053193","-0.203980711760978"
"0VStyK_qrx8uze_ezo","NM_016856","0.177887601631826"
"3LtEuhqAEkDPDeiHak","NM_018813","0.310218948652504"
"3Sh2p6J5KTFLSp0.4o","NM_178576","-0.377337264837793"
"36aGu6FEyE.GaO6uCI","NM_001013391","-0.232355263242387"
"rnjrlMpLsPOnMSQjmw","NM_001013391","0.256304233026121"
"fq2iDvTDqffF5.gOrk","NM_009948","-0.648215288831948"
"WepIx513KlVnorqPok","NM_009948","-0.507351444007726"
"ZhkOViL91Hu1ILn6CE","NM_009949","0.217009221220749"
"HdpPmjntPluipPBRjs","NM_019696","0.22677694345534"
"WfXCJISC6IkVCDi56k","NM_018867","-0.254487281437945"
"NCItFPV_ZOCClpbuh8","NM_153107","-0.125139763217014"
"cM8pBVP9VOE__y7XVc","NM_013496","-0.595149616854845"
"KAwdKSjsyPCTiEWCdU","NM_009950","-0.250490392832816"
"3p4EIcaVK9UOzTUdTg","NM_007760","0.256193882350463"
"fcdSVKLjXlQkof7o3E","NM_007760","-0.0136290083289303"
"Z56pSqKXx5dFPxdMoU","NM_177638","0.254478161098112"
"oQXkAUsJ9NA9K73d4E","NM_175357","0.108289281328164"
"EoN8RDMkn_O0dTe5I4","NM_021449","-0.196189508119918"
"ukk7fuCdKJ7jTNKxSQ","NM_021449","0.199859120153539"
"NTHxtzRAt_s6.Q694E","NM_021449","0.0167017765309927"
"rVBeQBSwn00D0rvd3g","NM_021449","0.0326768140300135"
"E6V375SLFSskynJM8Q","NM_007761","-0.214283099594384"
"9khBSSLojnnsEgngDQ","NM_133828","-0.251252931536966"
"HXUDe1fSk.1O0xEa5Q","NM_009952","-0.251065407163933"
"WRJeeCCSRoIiK1tw4I","NM_133828","-0.282258199145636"
"ZmKjpBcFElff6039Kk","NM_013497","-0.210804084324938"
"0IhelIoR44QaRSVQfc","NM_011957","-0.275078793139155"
"Hl8HD6p6L60._xFRLo","NM_178661","-0.164888468348201"
"KKFAm0_S33dRXsVaLU","NM_178661","-0.195584888642074"
"9pKkXQOftMT_4.T998","NM_030080","0.140957962693983"
"3tU6K6Up65nTeLL3j8","NM_172728","-0.374250878626447"
"T_otCuocrVSuoQqOvs","NM_017406","0.0616774479397986"
"3uz0WVGVyU2Hz89N0o","NM_133930","-0.171082083731696"
"cqexKAKVJQewouz5ac","NM_029720","0.0599714134917839"
"0lpxFCiLoS5EjMjg50","NM_029720","-0.0103542808872792"
"Boi.eeOFdT7g9_QXSg","NM_013498","0.252390398059491"
"T6Iv3njhXU_4PfkF0o","NM_013498","0.609140708424922"
"iOq1KoIryK8l.uexyk","NM_013498","0.060950122801275"
"KprOxXp4LDPBTJ3qKM","NM_139306","0.974157688695801"
"cu8QGfeg.4eROzfTj8","NM_025613","0.319727911476449"
"HmOWxOZ9ZRVdJt_pNA","NM_198425","-0.29265835182968"
"cJJljitWAhogIYA3nc","NM_015800","-0.168436925177068"
"TSK8VfriSy6IeV50pA","NM_001029985","-0.447315949008547"
"6cV0Tr06c6If_e0MDI","NM_024223","0.201286842597481"
"9tx0E81M498XjU5Pz8","NM_019936","0.353895002079842"
"TTV3FVnkdXSAwJCRXo","NM_019936","-0.174731070136835"
"f3J3Fy.Hd3ogDRPDbc","NM_009638","-0.813095037828171"
"TOVBUm0EdZ1cF1IOpU","NM_133656","-0.367040578448512"
"ibge.r6P6erskvPoXQ","NM_133656","-0.576098000599888"
"0zlQVJtBHWdXBdSDqU","NM_133656","-0.611571367895916"
"3q.V.1Qh74UkIdwoMc","NM_007764","0.0649143293317511"
"iqe7ku8y0u47SviB60","NM_018776","-0.0831203966763887"
"0Xd7UWgPADv3q9F_wo","NM_018776","-0.275748760926449"
"cZKLSKiBE7PGf5N8Sk","NM_001024385","-0.439040073482763"
"K3i92HfodbopRGlO_k","NM_001024385","-0.1409236946446"
"cn78gBDpeT0aOeKS7U","NM_025820","-0.364911763436733"
"NN7F4H1UtTi0MC0X_k","NM_007768","-0.114270829370644"
"ZoFSZT96uoef3EU.ls","NM_013499","0.00443607973475046"
"HWgVJlP3q6h5.cRT_U","NM_013499","-0.130612416786092"
"fuvULCo5Qv3FBsrzqI","NM_027347","0.163053703984975"
"TUL9xQbK86i.59neJ0","NM_027347","-0.218888941300939"
"ccqCJbe_noBHTBT1.I","NM_027485","-0.0999465816849661"
"xElYVPRREotxR73V6Q","NM_026896","0.176240965120938"
"clU9IJKjiLwJ4ljox4","NM_025426","-0.429443177084922"
"cV0VS0yinNW6ID_6YU","NM_019922","0.116019344946109"
"feXLUSqcKBd31i9d.c","NM_019922","0.0912723016038015"
"xf9B9_uqkpt7c6iCsQ","NM_001033638","-0.378360046934459"
"Kq4IBKkXuO1O.Iveq4","NM_009963","0.0806332310150299"
"ZooHQLQr3qobj4rUaQ","NM_009964","0.0332122008235558"
"lAYerh6Wijunnfr3pw","NM_021351","-0.248378576921771"
"WL1anFuplLG72JqmD0","NM_021352","-0.11057008735856"
"leD31noOlEGFE6nXto","NM_153076","-0.792289667539423"
"re7QZTQrs6oaJurXc4","NM_153076","-0.790732740519731"
"3rIKRej.c4nFQcW6SE","NM_009967","-0.319605369143713"
"9HnyveK7q9XlFSkBKc","NM_030004","1.02929345016457"
"NfrTekLi_CgW5eL6U0","NM_016669","0.349978414582241"
"NOnt_pXgh.ep4AM1.w","NM_009968","0.159824295670813"
"Be_uEKEKq_O48_I56Y","NM_009968","-0.0500730492824157"
"ECXegJ9pADiQx_ohdU","NM_009968","-0.0269307491150759"
"6kW3eunGaD_d_SWOEc","NM_009968","-0.289208273072372"
"lqE9QCff8vPs3sR.l0","NM_133679","0.442413657212617"
"KtTvngJ7_igErpeosg","NM_133679","-0.226388065514724"
"fSS8REvVHgzSOjoXKk","NM_026444","-0.097590730168255"
"EJWL20G7n3r_5dQl9o","NM_144942","0.75657100297091"
"HYBwQcQKgYlJC7U0J4","NM_139117","-0.175133638047541"
"HJpv1ZfFG6hIX_FtnQ","NM_139117","-0.542040447007047"
"cGWYeUWZwWWUFlFiuU","NM_139117","-0.274207861387351"
"BUuV70MSkfjX67J970","NM_144901","0.191788255288357"
"iRqBo_l4.dpfTfg_lU","NM_144901","-0.108243351355636"
"91J5Vq0i1BKi7OcYGw","NM_144901","-0.162261369989208"
"ojXsrSOsBBVANTekS0","NM_023565","-0.518564232288563"
"6eICdIqJHl0QHuIeb8","NM_007778","-0.342367167036192"
"BXrSh1ioh1JxCBNReg","NM_001037859","-0.373991261541534"
"iVtUB3bv0OgIePzt0A","NM_001037859","0.29392652251355"
"rld4AZ4dJ_hJoIQGIg","NM_009969","-0.103881667531555"
"W5dL1KjpKhJuTNVFsM","NM_009970","0.0379907351167752"
"0dII6fHT0_JET1K1LE","NM_007780","-0.0814355006489569"
"Z4kRPUrUsQggNoSeoo","NM_007780","-0.348641232540435"
"xVzSVOVSmUlPS.9C1c","NM_007780","-0.475904608559397"
"ZYF_BKO4wf9yFE5_d4","NM_007781","-0.665768332532378"
"o3RHcK9IyMefElQ60U","NM_007782","-0.57321280349582"
"BS1PgePsr.i_qes.0g","NM_007782","-0.546816619478995"
"cW5J6XXQpVFPZffIv8","NM_007783","0.183825981645057"
"o5LFyB98FUW1D1eUdQ","NM_009972","0.0477290467430986"
"Kkz_0aA.LxbfEHgTs4","NM_146087","-0.266534172374914"
"9dXjjVFknFLfcfrwhI","NM_027874","-0.752532634615267"
"HJPX9gRRpCyedt1NoI","NM_027874","-0.167974730536828"
"claQu9__MXuveiqzqs","NM_027874","0.269224450577159"
"BheZ1eONUWScUt9x_s","NM_027874","-0.802312373996996"
"caE_eaiCC_U0J_Du0A","NM_027874","-0.0266948626008467"
"l5Q7dddIXR6mkIrdWk","NM_013767","-0.465462745166636"
"fV6tKnC74PxX168EXs","NM_013767","-0.239270890254717"
